Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
293;1651855493172;06/05/2022 16:44:53;1651855492881;2;06/05/2022 18:44:52;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;104;58;3;SimilarityResponse;Zone1;response_button_text;2277.4000000953674;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F56_563.png;F56_564.png;SAME PERSON;;test;F56_563.pngF56_564.png;same;7
294;1651855493390;06/05/2022 16:44:53;1651855493322;2;06/05/2022 18:44:53;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;105;59;1;Cross;fixation;fixation;449.63199999998324;;;;;0;1;0;;;;;2;FaceBlock;F70_704.png;F70_701.png;SAME PERSON;;test;F70_704.pngF70_701.png;same;17
295;1651855494984;06/05/2022 16:44:54;1651855494922;2;06/05/2022 18:44:54;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;105;59;2;TwoFaces;TIMER;timelimit_screen;1598.6900000000023;;;;;0;1;0;;;1;;2;FaceBlock;F70_704.png;F70_701.png;SAME PERSON;;test;F70_704.pngF70_701.png;same;17
296;1651855495079;06/05/2022 16:44:55;1651855494953;2;06/05/2022 18:44:54;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;105;59;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F70_704.png;F70_701.png;SAME PERSON;;test;F70_704.pngF70_701.png;same;17
297;1651855497828;06/05/2022 16:44:57;1651855497755;2;06/05/2022 18:44:57;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;105;59;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2800.9000000953674;;;65;;0;1;0;;;;;2;FaceBlock;F70_704.png;F70_701.png;SAME PERSON;;test;F70_704.pngF70_701.png;same;17
298;1651855497922;06/05/2022 16:44:57;1651855497758;2;06/05/2022 18:44:57;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;105;59;3;SimilarityResponse;Zone1;response_button_text;2800.9000000953674;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F70_704.png;F70_701.png;SAME PERSON;;test;F70_704.pngF70_701.png;same;17
299;1651855498266;06/05/2022 16:44:58;1651855498202;2;06/05/2022 18:44:58;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;60;1;Cross;fixation;fixation;449.62900000001537;;;;;0;1;0;;;;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
300;1651855499859;06/05/2022 16:44:59;1651855499801;2;06/05/2022 18:44:59;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;60;2;TwoFaces;TIMER;timelimit_screen;1598.6790000000037;;;;;0;1;0;;;1;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
301;1651855499944;06/05/2022 16:44:59;1651855499839;2;06/05/2022 18:44:59;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;60;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
302;1651855502551;06/05/2022 16:45:02;1651855502480;2;06/05/2022 18:45:02;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;60;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2639.9000000953674;;;87;;0;1;0;;;;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
303;1651855502634;06/05/2022 16:45:02;1651855502483;2;06/05/2022 18:45:02;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;60;3;SimilarityResponse;Zone2;response_button_text;2639.9000000953674;;;SAME PERSON;1;0;1;0;;;;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
304;1651855503135;06/05/2022 16:45:03;1651855502914;2;06/05/2022 18:45:02;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;90;61;1;Cross;fixation;fixation;449.5119999999879;;;;;0;1;0;;;;;2;FaceBlock;F1_15.png;F1_19.png;SAME PERSON;;test;F1_15.pngF1_19.png;same;14
305;1651855504590;06/05/2022 16:45:04;1651855504514;2;06/05/2022 18:45:04;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;90;61;2;TwoFaces;TIMER;timelimit_screen;1598.8099999999977;;;;;0;1;0;;;1;;2;FaceBlock;F1_15.png;F1_19.png;SAME PERSON;;test;F1_15.pngF1_19.png;same;14
306;1651855504661;06/05/2022 16:45:04;1651855504550;2;06/05/2022 18:45:04;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;90;61;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F1_15.png;F1_19.png;SAME PERSON;;test;F1_15.pngF1_19.png;same;14
307;1651855508317;06/05/2022 16:45:08;1651855508253;2;06/05/2022 18:45:08;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;90;61;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;3702.5999999046326;;;79;;0;1;0;;;;;2;FaceBlock;F1_15.png;F1_19.png;SAME PERSON;;test;F1_15.pngF1_19.png;same;14
308;1651855508463;06/05/2022 16:45:08;1651855508256;2;06/05/2022 18:45:08;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;90;61;3;SimilarityResponse;Zone1;response_button_text;3702.5999999046326;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F1_15.png;F1_19.png;SAME PERSON;;test;F1_15.pngF1_19.png;same;14
309;1651855508760;06/05/2022 16:45:08;1651855508691;2;06/05/2022 18:45:08;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;62;1;Cross;fixation;fixation;449.50500000000466;;;;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
310;1651855510353;06/05/2022 16:45:10;1651855510291;2;06/05/2022 18:45:10;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;62;2;TwoFaces;TIMER;timelimit_screen;1598.6940000000177;;;;;0;1;0;;;1;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
311;1651855510450;06/05/2022 16:45:10;1651855510309;2;06/05/2022 18:45:10;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;62;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
312;1651855512379;06/05/2022 16:45:12;1651855512317;2;06/05/2022 18:45:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;62;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2007.9000000953674;;;97;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
313;1651855512465;06/05/2022 16:45:12;1651855512321;2;06/05/2022 18:45:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;62;3;SimilarityResponse;Zone2;response_button_text;2007.9000000953674;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
314;1651855512934;06/05/2022 16:45:12;1651855512756;2;06/05/2022 18:45:12;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;106;63;1;Cross;fixation;fixation;449.625;;;;;0;1;0;;;;;2;FaceBlock;F9_94.png;F9_96.png;SAME PERSON;;test;F9_94.pngF9_96.png;same;9
315;1651855514419;06/05/2022 16:45:14;1651855514356;2;06/05/2022 18:45:14;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;106;63;2;TwoFaces;TIMER;timelimit_screen;1598.6880000000237;;;;;0;1;0;;;1;;2;FaceBlock;F9_94.png;F9_96.png;SAME PERSON;;test;F9_94.pngF9_96.png;same;9
316;1651855514509;06/05/2022 16:45:14;1651855514390;2;06/05/2022 18:45:14;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;106;63;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F9_94.png;F9_96.png;SAME PERSON;;test;F9_94.pngF9_96.png;same;9
317;1651855518819;06/05/2022 16:45:18;1651855518750;2;06/05/2022 18:45:18;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;106;63;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;4359.100000143051;;;74;;0;1;0;;;;;2;FaceBlock;F9_94.png;F9_96.png;SAME PERSON;;test;F9_94.pngF9_96.png;same;9
318;1651855518962;06/05/2022 16:45:18;1651855518754;2;06/05/2022 18:45:18;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;106;63;3;SimilarityResponse;Zone1;response_button_text;4359.100000143051;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F9_94.png;F9_96.png;SAME PERSON;;test;F9_94.pngF9_96.png;same;9
319;1651855519243;06/05/2022 16:45:19;1651855519184;2;06/05/2022 18:45:19;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;96;64;1;Cross;fixation;fixation;449.6240000000107;;;;;0;1;0;;;;;2;FaceBlock;F74_741.png;F74_742.png;SAME PERSON;;test;F74_741.pngF74_742.png;same;19
320;1651855520843;06/05/2022 16:45:20;1651855520784;2;06/05/2022 18:45:20;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;96;64;2;TwoFaces;TIMER;timelimit_screen;1598.6849999999977;;;;;0;1;0;;;1;;2;FaceBlock;F74_741.png;F74_742.png;SAME PERSON;;test;F74_741.pngF74_742.png;same;19
321;1651855520935;06/05/2022 16:45:20;1651855520813;2;06/05/2022 18:45:20;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;96;64;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F74_741.png;F74_742.png;SAME PERSON;;test;F74_741.pngF74_742.png;same;19
322;1651855524050;06/05/2022 16:45:24;1651855523877;2;06/05/2022 18:45:23;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;96;64;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;3062.800000190735;;;77;;0;1;0;;;;;2;FaceBlock;F74_741.png;F74_742.png;SAME PERSON;;test;F74_741.pngF74_742.png;same;19
323;1651855524138;06/05/2022 16:45:24;1651855523881;2;06/05/2022 18:45:23;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;96;64;3;SimilarityResponse;Zone1;response_button_text;3062.800000190735;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F74_741.png;F74_742.png;SAME PERSON;;test;F74_741.pngF74_742.png;same;19
324;1651855524379;06/05/2022 16:45:24;1651855524314;2;06/05/2022 18:45:24;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;68;65;1;Cross;fixation;fixation;449.6689999999944;;;;;0;1;0;;;;;2;FaceBlock;00642_941031_fa.png;00812_960530_fa.png;DIFFERENT PEOPLE;;test;00642_941031_fa.png00812_960530_fa.png;diff;8
325;1651855525973;06/05/2022 16:45:25;1651855525914;2;06/05/2022 18:45:25;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;68;65;2;TwoFaces;TIMER;timelimit_screen;1598.5219999999972;;;;;0;1;0;;;1;;2;FaceBlock;00642_941031_fa.png;00812_960530_fa.png;DIFFERENT PEOPLE;;test;00642_941031_fa.png00812_960530_fa.png;diff;8
326;1651855526064;06/05/2022 16:45:26;1651855525944;2;06/05/2022 18:45:25;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;68;65;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00642_941031_fa.png;00812_960530_fa.png;DIFFERENT PEOPLE;;test;00642_941031_fa.png00812_960530_fa.png;diff;8
327;1651855528520;06/05/2022 16:45:28;1651855528451;2;06/05/2022 18:45:28;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;68;65;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2505.4000000953674;;;1;;0;1;0;;;;;2;FaceBlock;00642_941031_fa.png;00812_960530_fa.png;DIFFERENT PEOPLE;;test;00642_941031_fa.png00812_960530_fa.png;diff;8
328;1651855528613;06/05/2022 16:45:28;1651855528454;2;06/05/2022 18:45:28;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;68;65;3;SimilarityResponse;Zone1;response_button_text;2505.4000000953674;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00642_941031_fa.png;00812_960530_fa.png;DIFFERENT PEOPLE;;test;00642_941031_fa.png00812_960530_fa.png;diff;8
329;1651855528957;06/05/2022 16:45:28;1651855528893;2;06/05/2022 18:45:28;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;66;1;Cross;fixation;fixation;449.6230000000214;;;;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
330;1651855530562;06/05/2022 16:45:30;1651855530493;2;06/05/2022 18:45:30;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;66;2;TwoFaces;TIMER;timelimit_screen;1598.5179999999818;;;;;0;1;0;;;1;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
331;1651855530648;06/05/2022 16:45:30;1651855530531;2;06/05/2022 18:45:30;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;66;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
332;1651855533231;06/05/2022 16:45:33;1651855533005;2;06/05/2022 18:45:33;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;66;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2472.5;;;3;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
333;1651855533333;06/05/2022 16:45:33;1651855533008;2;06/05/2022 18:45:33;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;66;3;SimilarityResponse;Zone1;response_button_text;2472.5;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
334;1651855533505;06/05/2022 16:45:33;1651855533439;2;06/05/2022 18:45:33;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;82;67;1;Cross;fixation;fixation;449.4430000000284;;;;;0;1;0;;;;;2;FaceBlock;M15_152.png;M15_151.png;SAME PERSON;;test;M15_152.pngM15_151.png;same;10
335;1651855535099;06/05/2022 16:45:35;1651855535039;2;06/05/2022 18:45:35;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;82;67;2;TwoFaces;TIMER;timelimit_screen;1598.869000000006;;;;;0;1;0;;;1;;2;FaceBlock;M15_152.png;M15_151.png;SAME PERSON;;test;M15_152.pngM15_151.png;same;10
336;1651855535186;06/05/2022 16:45:35;1651855535085;2;06/05/2022 18:45:35;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;82;67;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M15_152.png;M15_151.png;SAME PERSON;;test;M15_152.pngM15_151.png;same;10
337;1651855537791;06/05/2022 16:45:37;1651855537719;2;06/05/2022 18:45:37;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;82;67;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2634.5999999046326;;;2;;0;1;0;;;;;2;FaceBlock;M15_152.png;M15_151.png;SAME PERSON;;test;M15_152.pngM15_151.png;same;10
338;1651855537885;06/05/2022 16:45:37;1651855537723;2;06/05/2022 18:45:37;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;82;67;3;SimilarityResponse;Zone1;response_button_text;2634.5999999046326;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;M15_152.png;M15_151.png;SAME PERSON;;test;M15_152.pngM15_151.png;same;10
339;1651855538217;06/05/2022 16:45:38;1651855538152;2;06/05/2022 18:45:38;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;68;1;Cross;fixation;fixation;449.5339999999851;;;;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
340;1651855539818;06/05/2022 16:45:39;1651855539752;2;06/05/2022 18:45:39;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;68;2;TwoFaces;TIMER;timelimit_screen;1598.6840000000084;;;;;0;1;0;;;1;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
341;1651855539906;06/05/2022 16:45:39;1651855539797;2;06/05/2022 18:45:39;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;68;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
342;1651855543237;06/05/2022 16:45:43;1651855543057;2;06/05/2022 18:45:43;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;68;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;3259.2000000476837;;;83;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
343;1651855543335;06/05/2022 16:45:43;1651855543060;2;06/05/2022 18:45:43;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;68;3;SimilarityResponse;Zone1;response_button_text;3259.2000000476837;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
344;1651855543565;06/05/2022 16:45:43;1651855543498;2;06/05/2022 18:45:43;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;69;1;Cross;fixation;fixation;449.469000000041;;;;;0;1;0;;;;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
345;1651855545179;06/05/2022 16:45:45;1651855545097;2;06/05/2022 18:45:45;87583;1;task-mlua;;21720402;BLIND;6421728;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 101.0.1210.32;1280x720;1280x609;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;69;2;TwoFaces;TIMER;timelimit_screen;1598.8429999999935;;;;;0;1;0;;;1;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
