Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
582;1652344806691;12/05/2022 08:40:06;1652344812597;2;12/05/2022 10:40:12;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;146;116;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F59_596.png;F59_593.png;SAME PERSON;;test;F59_596.pngF59_593.png;same;8
583;1652344808353;12/05/2022 08:40:08;1652344814333;2;12/05/2022 10:40:14;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;146;116;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1735.5;;;98;;0;1;0;;;;;3;FaceBlock;F59_596.png;F59_593.png;SAME PERSON;;test;F59_596.pngF59_593.png;same;8
584;1652344808447;12/05/2022 08:40:08;1652344814335;2;12/05/2022 10:40:14;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;146;116;3;SimilarityResponse;Zone2;response_button_text;1735.5;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F59_596.png;F59_593.png;SAME PERSON;;test;F59_596.pngF59_593.png;same;8
585;1652344808794;12/05/2022 08:40:08;1652344814781;2;12/05/2022 10:40:14;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;117;1;Cross;fixation;fixation;449.91700000001583;;;;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
586;1652344810405;12/05/2022 08:40:10;1652344816382;2;12/05/2022 10:40:16;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;117;2;TwoFaces;TIMER;timelimit_screen;1599.6210000000428;;;;;0;1;0;;;1;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
587;1652344810494;12/05/2022 08:40:10;1652344816399;2;12/05/2022 10:40:16;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;117;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
588;1652344812455;12/05/2022 08:40:12;1652344818436;2;12/05/2022 10:40:18;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;117;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2036.4000000001397;;;15;;0;1;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
589;1652344812561;12/05/2022 08:40:12;1652344818438;2;12/05/2022 10:40:18;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;121;117;3;SimilarityResponse;Zone1;response_button_text;2036.4000000001397;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;F55_554.png;F56_561.png;DIFFERENT PEOPLE;;test;F55_554.pngF56_561.png;diff;7
590;1652344812908;12/05/2022 08:40:12;1652344818881;2;12/05/2022 10:40:18;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;118;1;Cross;fixation;fixation;449.9290000000037;;;;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
591;1652344814497;12/05/2022 08:40:14;1652344820481;2;12/05/2022 10:40:20;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;118;2;TwoFaces;TIMER;timelimit_screen;1599.5800000000745;;;;;0;1;0;;;1;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
592;1652344814612;12/05/2022 08:40:14;1652344820491;2;12/05/2022 10:40:20;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;118;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
593;1652344816667;12/05/2022 08:40:16;1652344822651;2;12/05/2022 10:40:22;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;118;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2160;;;60;;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
594;1652344816755;12/05/2022 08:40:16;1652344822653;2;12/05/2022 10:40:22;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;150;118;3;SimilarityResponse;Zone1;response_button_text;2160;;;DIFFERENT PEOPLE;1;0;1;0;;;;;3;FaceBlock;F69_692.png;F69_695.png;SAME PERSON;;test;F69_692.pngF69_695.png;same;13
595;1652344817165;12/05/2022 08:40:17;1652344823097;2;12/05/2022 10:40:23;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;111;119;1;Cross;fixation;fixation;449.72299999999814;;;;;0;1;0;;;;;3;FaceBlock;00747_941205_fb.png;00768_960530_fa.png;DIFFERENT PEOPLE;;test;00747_941205_fb.png00768_960530_fa.png;diff;1
596;1652344818731;12/05/2022 08:40:18;1652344824697;2;12/05/2022 10:40:24;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;111;119;2;TwoFaces;TIMER;timelimit_screen;1599.9760000000242;;;;;0;1;0;;;1;;3;FaceBlock;00747_941205_fb.png;00768_960530_fa.png;DIFFERENT PEOPLE;;test;00747_941205_fb.png00768_960530_fa.png;diff;1
597;1652344818795;12/05/2022 08:40:18;1652344824707;2;12/05/2022 10:40:24;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;111;119;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00747_941205_fb.png;00768_960530_fa.png;DIFFERENT PEOPLE;;test;00747_941205_fb.png00768_960530_fa.png;diff;1
598;1652344821267;12/05/2022 08:40:21;1652344827246;2;12/05/2022 10:40:27;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;111;119;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2539;;;21;;0;1;0;;;;;3;FaceBlock;00747_941205_fb.png;00768_960530_fa.png;DIFFERENT PEOPLE;;test;00747_941205_fb.png00768_960530_fa.png;diff;1
599;1652344821345;12/05/2022 08:40:21;1652344827248;2;12/05/2022 10:40:27;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;111;119;3;SimilarityResponse;Zone1;response_button_text;2539;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;00747_941205_fb.png;00768_960530_fa.png;DIFFERENT PEOPLE;;test;00747_941205_fb.png00768_960530_fa.png;diff;1
600;1652344821695;12/05/2022 08:40:21;1652344827679;2;12/05/2022 10:40:27;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;120;1;Cross;fixation;fixation;449.65099999995437;;;;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
601;1652344823289;12/05/2022 08:40:23;1652344829279;2;12/05/2022 10:40:29;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;120;2;TwoFaces;TIMER;timelimit_screen;1600.0679999999702;;;;;0;1;0;;;1;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
602;1652344823386;12/05/2022 08:40:23;1652344829285;2;12/05/2022 10:40:29;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;120;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
603;1652344825274;12/05/2022 08:40:25;1652344831265;2;12/05/2022 10:40:31;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;120;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1979.1999999999534;;;85;;0;1;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
604;1652344825354;12/05/2022 08:40:25;1652344831267;2;12/05/2022 10:40:31;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;148;120;3;SimilarityResponse;Zone2;response_button_text;1979.1999999999534;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F57_571.png;F57_573.png;SAME PERSON;;test;F57_571.pngF57_573.png;same;12
605;1652344825737;12/05/2022 08:40:25;1652344831713;2;12/05/2022 10:40:31;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;131;121;1;Cross;fixation;fixation;449.95799999998417;;;;;0;1;0;;;;;3;FaceBlock;00713_941201_fb.png;00907_960530_fb.png;DIFFERENT PEOPLE;;test;00713_941201_fb.png00907_960530_fb.png;diff;16
606;1652344827340;12/05/2022 08:40:27;1652344833312;2;12/05/2022 10:40:33;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;131;121;2;TwoFaces;TIMER;timelimit_screen;1599.4949999999953;;;;;0;1;0;;;1;;3;FaceBlock;00713_941201_fb.png;00907_960530_fb.png;DIFFERENT PEOPLE;;test;00713_941201_fb.png00907_960530_fb.png;diff;16
607;1652344827451;12/05/2022 08:40:27;1652344833320;2;12/05/2022 10:40:33;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;131;121;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00713_941201_fb.png;00907_960530_fb.png;DIFFERENT PEOPLE;;test;00713_941201_fb.png00907_960530_fb.png;diff;16
608;1652344829615;12/05/2022 08:40:29;1652344835588;2;12/05/2022 10:40:35;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;131;121;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2268.2999999998137;;;80;;0;1;0;;;;;3;FaceBlock;00713_941201_fb.png;00907_960530_fb.png;DIFFERENT PEOPLE;;test;00713_941201_fb.png00907_960530_fb.png;diff;16
609;1652344829694;12/05/2022 08:40:29;1652344835590;2;12/05/2022 10:40:35;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;131;121;3;SimilarityResponse;Zone1;response_button_text;2268.2999999998137;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;00713_941201_fb.png;00907_960530_fb.png;DIFFERENT PEOPLE;;test;00713_941201_fb.png00907_960530_fb.png;diff;16
610;1652344830039;12/05/2022 08:40:30;1652344836028;2;12/05/2022 10:40:36;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;144;122;1;Cross;fixation;fixation;449.9440000000177;;;;;0;1;0;;;;;3;FaceBlock;M24_244.png;M24_242.png;SAME PERSON;;test;M24_244.pngM24_242.png;same;6
611;1652344831648;12/05/2022 08:40:31;1652344837628;2;12/05/2022 10:40:37;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;144;122;2;TwoFaces;TIMER;timelimit_screen;1599.7360000000335;;;;;0;1;0;;;1;;3;FaceBlock;M24_244.png;M24_242.png;SAME PERSON;;test;M24_244.pngM24_242.png;same;6
612;1652344831762;12/05/2022 08:40:31;1652344837640;2;12/05/2022 10:40:37;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;144;122;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;M24_244.png;M24_242.png;SAME PERSON;;test;M24_244.pngM24_242.png;same;6
613;1652344833502;12/05/2022 08:40:33;1652344839469;2;12/05/2022 10:40:39;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;144;122;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1828.3999999999069;;;91;;0;1;0;;;;;3;FaceBlock;M24_244.png;M24_242.png;SAME PERSON;;test;M24_244.pngM24_242.png;same;6
614;1652344833578;12/05/2022 08:40:33;1652344839471;2;12/05/2022 10:40:39;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;144;122;3;SimilarityResponse;Zone2;response_button_text;1828.3999999999069;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;M24_244.png;M24_242.png;SAME PERSON;;test;M24_244.pngM24_242.png;same;6
615;1652344833939;12/05/2022 08:40:33;1652344839911;2;12/05/2022 10:40:39;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;134;123;1;Cross;fixation;fixation;449.85800000000745;;;;;0;1;0;;;;;3;FaceBlock;00626_941031_fb.png;00747_941201_fa.png;DIFFERENT PEOPLE;;test;00626_941031_fb.png00747_941201_fa.png;diff;18
616;1652344835540;12/05/2022 08:40:35;1652344841512;2;12/05/2022 10:40:41;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;134;123;2;TwoFaces;TIMER;timelimit_screen;1599.6659999999683;;;;;0;1;0;;;1;;3;FaceBlock;00626_941031_fb.png;00747_941201_fa.png;DIFFERENT PEOPLE;;test;00626_941031_fb.png00747_941201_fa.png;diff;18
617;1652344835618;12/05/2022 08:40:35;1652344841531;2;12/05/2022 10:40:41;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;134;123;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00626_941031_fb.png;00747_941201_fa.png;DIFFERENT PEOPLE;;test;00626_941031_fb.png00747_941201_fa.png;diff;18
618;1652344837224;12/05/2022 08:40:37;1652344843213;2;12/05/2022 10:40:43;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;134;123;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1682;;;95;;0;1;0;;;;;3;FaceBlock;00626_941031_fb.png;00747_941201_fa.png;DIFFERENT PEOPLE;;test;00626_941031_fb.png00747_941201_fa.png;diff;18
619;1652344837320;12/05/2022 08:40:37;1652344843214;2;12/05/2022 10:40:43;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;134;123;3;SimilarityResponse;Zone2;response_button_text;1682;;;SAME PERSON;1;0;1;0;;;;;3;FaceBlock;00626_941031_fb.png;00747_941201_fa.png;DIFFERENT PEOPLE;;test;00626_941031_fb.png00747_941201_fa.png;diff;18
620;1652344837670;12/05/2022 08:40:37;1652344843661;2;12/05/2022 10:40:43;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;162;124;1;Cross;fixation;fixation;450.1109999999171;;;;;0;1;0;;;;;3;FaceBlock;00146_941201_fb.png;00146_941201_fb.png;SAME PERSON;;attention;00146_941201_fb.png00146_941201_fb.png;same;
621;1652344839276;12/05/2022 08:40:39;1652344845260;2;12/05/2022 10:40:45;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;162;124;2;TwoFaces;TIMER;timelimit_screen;1599.689000000013;;;;;0;1;0;;;1;;3;FaceBlock;00146_941201_fb.png;00146_941201_fb.png;SAME PERSON;;attention;00146_941201_fb.png00146_941201_fb.png;same;
622;1652344839367;12/05/2022 08:40:39;1652344845267;2;12/05/2022 10:40:45;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;162;124;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00146_941201_fb.png;00146_941201_fb.png;SAME PERSON;;attention;00146_941201_fb.png00146_941201_fb.png;same;
623;1652344841703;12/05/2022 08:40:41;1652344847676;2;12/05/2022 10:40:47;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;162;124;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2408;;;100;;0;1;0;;;;;3;FaceBlock;00146_941201_fb.png;00146_941201_fb.png;SAME PERSON;;attention;00146_941201_fb.png00146_941201_fb.png;same;
624;1652344841761;12/05/2022 08:40:41;1652344847676;2;12/05/2022 10:40:47;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;162;124;3;SimilarityResponse;Zone2;response_button_text;2408;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;00146_941201_fb.png;00146_941201_fb.png;SAME PERSON;;attention;00146_941201_fb.png00146_941201_fb.png;same;
625;1652344842144;12/05/2022 08:40:42;1652344848110;2;12/05/2022 10:40:48;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;159;125;1;Cross;fixation;fixation;450.11800000001676;;;;;0;1;0;;;;;3;FaceBlock;F59_594.png;F59_591.png;SAME PERSON;;test;F59_594.pngF59_591.png;same;10
626;1652344843732;12/05/2022 08:40:43;1652344849709;2;12/05/2022 10:40:49;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;159;125;2;TwoFaces;TIMER;timelimit_screen;1599.658999999985;;;;;0;1;0;;;1;;3;FaceBlock;F59_594.png;F59_591.png;SAME PERSON;;test;F59_594.pngF59_591.png;same;10
627;1652344843799;12/05/2022 08:40:43;1652344849717;2;12/05/2022 10:40:49;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;159;125;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;F59_594.png;F59_591.png;SAME PERSON;;test;F59_594.pngF59_591.png;same;10
628;1652344845950;12/05/2022 08:40:45;1652344851942;2;12/05/2022 10:40:51;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;159;125;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2224.5999999998603;;;94;;0;1;0;;;;;3;FaceBlock;F59_594.png;F59_591.png;SAME PERSON;;test;F59_594.pngF59_591.png;same;10
629;1652344846044;12/05/2022 08:40:46;1652344851944;2;12/05/2022 10:40:51;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;159;125;3;SimilarityResponse;Zone2;response_button_text;2224.5999999998603;;;SAME PERSON;1;1;0;0;;;;;3;FaceBlock;F59_594.png;F59_591.png;SAME PERSON;;test;F59_594.pngF59_591.png;same;10
630;1652344846382;12/05/2022 08:40:46;1652344852375;2;12/05/2022 10:40:52;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;132;126;1;Cross;fixation;fixation;449.6919999999227;;;;;0;1;0;;;;;3;FaceBlock;00268_940422_fb.png;00470_941201_fa.png;DIFFERENT PEOPLE;;test;00268_940422_fb.png00470_941201_fa.png;diff;17
631;1652344847996;12/05/2022 08:40:47;1652344853975;2;12/05/2022 10:40:53;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;132;126;2;TwoFaces;TIMER;timelimit_screen;1599.7750000000233;;;;;0;1;0;;;1;;3;FaceBlock;00268_940422_fb.png;00470_941201_fa.png;DIFFERENT PEOPLE;;test;00268_940422_fb.png00470_941201_fa.png;diff;17
632;1652344848069;12/05/2022 08:40:48;1652344853982;2;12/05/2022 10:40:53;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;132;126;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;3;FaceBlock;00268_940422_fb.png;00470_941201_fa.png;DIFFERENT PEOPLE;;test;00268_940422_fb.png00470_941201_fa.png;diff;17
633;1652344850333;12/05/2022 08:40:50;1652344856309;2;12/05/2022 10:40:56;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;132;126;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2326.600000000093;;;44;;0;1;0;;;;;3;FaceBlock;00268_940422_fb.png;00470_941201_fa.png;DIFFERENT PEOPLE;;test;00268_940422_fb.png00470_941201_fa.png;diff;17
634;1652344850409;12/05/2022 08:40:50;1652344856311;2;12/05/2022 10:40:56;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;132;126;3;SimilarityResponse;Zone1;response_button_text;2326.600000000093;;;DIFFERENT PEOPLE;1;1;0;0;;;;;3;FaceBlock;00268_940422_fb.png;00470_941201_fa.png;DIFFERENT PEOPLE;;test;00268_940422_fb.png00470_941201_fa.png;diff;17
