Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
320;1652276217175;11/05/2022 13:36:57;1652276217059;2;11/05/2022 15:36:57;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;107;64;2;TwoFaces;TIMER;timelimit_screen;1601;;;;;0;1;0;;;1;;2;FaceBlock;00766_960530_fb.png;00766_960530_fb.png;SAME PERSON;;attention;00766_960530_fb.png00766_960530_fb.png;same;
321;1652276217375;11/05/2022 13:36:57;1652276217072;2;11/05/2022 15:36:57;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;107;64;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00766_960530_fb.png;00766_960530_fb.png;SAME PERSON;;attention;00766_960530_fb.png00766_960530_fb.png;same;
322;1652276219207;11/05/2022 13:36:59;1652276219090;2;11/05/2022 15:36:59;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;107;64;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2017;;;99;;0;1;0;;;;;2;FaceBlock;00766_960530_fb.png;00766_960530_fb.png;SAME PERSON;;attention;00766_960530_fb.png00766_960530_fb.png;same;
323;1652276219285;11/05/2022 13:36:59;1652276219092;2;11/05/2022 15:36:59;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;107;64;3;SimilarityResponse;Zone2;response_button_text;2017;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;00766_960530_fb.png;00766_960530_fb.png;SAME PERSON;;attention;00766_960530_fb.png00766_960530_fb.png;same;
324;1652276219644;11/05/2022 13:36:59;1652276219526;2;11/05/2022 15:36:59;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;65;1;Cross;fixation;fixation;447;;;;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
325;1652276221253;11/05/2022 13:37:01;1652276221131;2;11/05/2022 15:37:01;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;65;2;TwoFaces;TIMER;timelimit_screen;1605;;;;;0;1;0;;;1;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
326;1652276221333;11/05/2022 13:37:01;1652276221145;2;11/05/2022 15:37:01;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;65;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
327;1652276222848;11/05/2022 13:37:02;1652276222715;2;11/05/2022 15:37:02;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;65;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1570;;;99;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
328;1652276222946;11/05/2022 13:37:02;1652276222716;2;11/05/2022 15:37:02;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;65;3;SimilarityResponse;Zone2;response_button_text;1570;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
329;1652276223291;11/05/2022 13:37:03;1652276223165;2;11/05/2022 15:37:03;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;66;1;Cross;fixation;fixation;455;;;;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
330;1652276224883;11/05/2022 13:37:04;1652276224771;2;11/05/2022 15:37:04;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;66;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
331;1652276224979;11/05/2022 13:37:04;1652276224783;2;11/05/2022 15:37:04;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;66;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
332;1652276227558;11/05/2022 13:37:07;1652276227446;2;11/05/2022 15:37:07;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;66;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2662;;;20;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
333;1652276227642;11/05/2022 13:37:07;1652276227448;2;11/05/2022 15:37:07;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;66;3;SimilarityResponse;Zone1;response_button_text;2662;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
334;1652276228013;11/05/2022 13:37:08;1652276227896;2;11/05/2022 15:37:07;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;69;67;1;Cross;fixation;fixation;458;;;;;0;1;0;;;;;2;FaceBlock;00730_960530_fa.png;00758_960530_fa.png;DIFFERENT PEOPLE;;test;00730_960530_fa.png00758_960530_fa.png;diff;14
335;1652276229623;11/05/2022 13:37:09;1652276229501;2;11/05/2022 15:37:09;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;69;67;2;TwoFaces;TIMER;timelimit_screen;1605;;;;;0;1;0;;;1;;2;FaceBlock;00730_960530_fa.png;00758_960530_fa.png;DIFFERENT PEOPLE;;test;00730_960530_fa.png00758_960530_fa.png;diff;14
336;1652276229706;11/05/2022 13:37:09;1652276229514;2;11/05/2022 15:37:09;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;69;67;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00730_960530_fa.png;00758_960530_fa.png;DIFFERENT PEOPLE;;test;00730_960530_fa.png00758_960530_fa.png;diff;14
337;1652276232034;11/05/2022 13:37:12;1652276231924;2;11/05/2022 15:37:11;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;69;67;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2409;;;34;;0;1;0;;;;;2;FaceBlock;00730_960530_fa.png;00758_960530_fa.png;DIFFERENT PEOPLE;;test;00730_960530_fa.png00758_960530_fa.png;diff;14
338;1652276232116;11/05/2022 13:37:12;1652276231926;2;11/05/2022 15:37:11;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;69;67;3;SimilarityResponse;Zone1;response_button_text;2409;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00730_960530_fa.png;00758_960530_fa.png;DIFFERENT PEOPLE;;test;00730_960530_fa.png00758_960530_fa.png;diff;14
339;1652276232490;11/05/2022 13:37:12;1652276232381;2;11/05/2022 15:37:12;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;77;68;1;Cross;fixation;fixation;458;;;;;0;1;0;;;;;2;FaceBlock;00780_960530_fa.png;00789_941205_fa.png;DIFFERENT PEOPLE;;test;00780_960530_fa.png00789_941205_fa.png;diff;4
340;1652276234099;11/05/2022 13:37:14;1652276233985;2;11/05/2022 15:37:13;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;77;68;2;TwoFaces;TIMER;timelimit_screen;1604;;;;;0;1;0;;;1;;2;FaceBlock;00780_960530_fa.png;00789_941205_fa.png;DIFFERENT PEOPLE;;test;00780_960530_fa.png00789_941205_fa.png;diff;4
341;1652276234194;11/05/2022 13:37:14;1652276233998;2;11/05/2022 15:37:13;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;77;68;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00780_960530_fa.png;00789_941205_fa.png;DIFFERENT PEOPLE;;test;00780_960530_fa.png00789_941205_fa.png;diff;4
342;1652276236515;11/05/2022 13:37:16;1652276236397;2;11/05/2022 15:37:16;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;77;68;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2399;;;30;;0;1;0;;;;;2;FaceBlock;00780_960530_fa.png;00789_941205_fa.png;DIFFERENT PEOPLE;;test;00780_960530_fa.png00789_941205_fa.png;diff;4
343;1652276236605;11/05/2022 13:37:16;1652276236399;2;11/05/2022 15:37:16;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;77;68;3;SimilarityResponse;Zone1;response_button_text;2399;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00780_960530_fa.png;00789_941205_fa.png;DIFFERENT PEOPLE;;test;00780_960530_fa.png00789_941205_fa.png;diff;4
344;1652276236953;11/05/2022 13:37:16;1652276236835;2;11/05/2022 15:37:16;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;71;69;1;Cross;fixation;fixation;447;;;;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_584.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_584.png;diff;2
345;1652276238568;11/05/2022 13:37:18;1652276238441;2;11/05/2022 15:37:18;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;71;69;2;TwoFaces;TIMER;timelimit_screen;1605;;;;;0;1;0;;;1;;2;FaceBlock;F57_577.png;F58_584.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_584.png;diff;2
346;1652276238637;11/05/2022 13:37:18;1652276238454;2;11/05/2022 15:37:18;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;71;69;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_584.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_584.png;diff;2
347;1652276240240;11/05/2022 13:37:20;1652276240116;2;11/05/2022 15:37:20;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;71;69;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1661;;;19;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_584.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_584.png;diff;2
348;1652276240332;11/05/2022 13:37:20;1652276240118;2;11/05/2022 15:37:20;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;71;69;3;SimilarityResponse;Zone1;response_button_text;1661;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;F57_577.png;F58_584.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_584.png;diff;2
349;1652276240677;11/05/2022 13:37:20;1652276240567;2;11/05/2022 15:37:20;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;1;Cross;fixation;fixation;462;;;;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
350;1652276242292;11/05/2022 13:37:22;1652276242173;2;11/05/2022 15:37:22;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
351;1652276242371;11/05/2022 13:37:22;1652276242181;2;11/05/2022 15:37:22;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
352;1652276244428;11/05/2022 13:37:24;1652276244300;2;11/05/2022 15:37:24;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2119.000000000058;;;72;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
353;1652276244522;11/05/2022 13:37:24;1652276244302;2;11/05/2022 15:37:24;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;Zone1;response_button_text;2119.000000000058;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
354;1652276244859;11/05/2022 13:37:24;1652276244750;2;11/05/2022 15:37:24;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;71;1;Cross;fixation;fixation;452;;;;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
355;1652276246458;11/05/2022 13:37:26;1652276246354;2;11/05/2022 15:37:26;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;71;2;TwoFaces;TIMER;timelimit_screen;1603;;;;;0;1;0;;;1;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
356;1652276246542;11/05/2022 13:37:26;1652276246363;2;11/05/2022 15:37:26;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;71;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
357;1652276248318;11/05/2022 13:37:28;1652276248197;2;11/05/2022 15:37:28;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;71;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1834;;;98;;0;1;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
358;1652276248428;11/05/2022 13:37:28;1652276248199;2;11/05/2022 15:37:28;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;71;3;SimilarityResponse;Zone2;response_button_text;1834;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
359;1652276248771;11/05/2022 13:37:28;1652276248648;2;11/05/2022 15:37:28;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;97;72;1;Cross;fixation;fixation;456;;;;;0;1;0;;;;;2;FaceBlock;F35_351.png;F35_352.png;SAME PERSON;;test;F35_351.pngF35_352.png;same;19
360;1652276250365;11/05/2022 13:37:30;1652276250251;2;11/05/2022 15:37:30;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;97;72;2;TwoFaces;TIMER;timelimit_screen;1603;;;;;0;1;0;;;1;;2;FaceBlock;F35_351.png;F35_352.png;SAME PERSON;;test;F35_351.pngF35_352.png;same;19
361;1652276250458;11/05/2022 13:37:30;1652276250265;2;11/05/2022 15:37:30;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;97;72;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F35_351.png;F35_352.png;SAME PERSON;;test;F35_351.pngF35_352.png;same;19
362;1652276252280;11/05/2022 13:37:32;1652276252156;2;11/05/2022 15:37:32;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;97;72;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1890.0000000000582;;;90;;0;1;0;;;;;2;FaceBlock;F35_351.png;F35_352.png;SAME PERSON;;test;F35_351.pngF35_352.png;same;19
363;1652276252364;11/05/2022 13:37:32;1652276252158;2;11/05/2022 15:37:32;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;97;72;3;SimilarityResponse;Zone2;response_button_text;1890.0000000000582;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F35_351.png;F35_352.png;SAME PERSON;;test;F35_351.pngF35_352.png;same;19
364;1652276252750;11/05/2022 13:37:32;1652276252612;2;11/05/2022 15:37:32;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;73;1;Cross;fixation;fixation;459;;;;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
365;1652276254343;11/05/2022 13:37:34;1652276254215;2;11/05/2022 15:37:34;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;73;2;TwoFaces;TIMER;timelimit_screen;1604;;;;;0;1;0;;;1;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
366;1652276254418;11/05/2022 13:37:34;1652276254228;2;11/05/2022 15:37:34;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;73;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
367;1652276256035;11/05/2022 13:37:36;1652276255916;2;11/05/2022 15:37:35;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;73;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1687.9999999999418;;;1;;0;1;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
368;1652276256117;11/05/2022 13:37:36;1652276255917;2;11/05/2022 15:37:35;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;78;73;3;SimilarityResponse;Zone1;response_button_text;1687.9999999999418;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;M20_201.png;M27_274.png;DIFFERENT PEOPLE;;test;M20_201.pngM27_274.png;diff;2
369;1652276256488;11/05/2022 13:37:36;1652276256370;2;11/05/2022 15:37:36;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;58;74;1;Cross;fixation;fixation;456;;;;;0;1;0;;;;;2;FaceBlock;00744_941205_fb.png;00750_941201_fa.png;DIFFERENT PEOPLE;;test;00744_941205_fb.png00750_941201_fa.png;diff;8
370;1652276258107;11/05/2022 13:37:38;1652276257976;2;11/05/2022 15:37:37;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;58;74;2;TwoFaces;TIMER;timelimit_screen;1606;;;;;0;1;0;;;1;;2;FaceBlock;00744_941205_fb.png;00750_941201_fa.png;DIFFERENT PEOPLE;;test;00744_941205_fb.png00750_941201_fa.png;diff;8
371;1652276258192;11/05/2022 13:37:38;1652276257989;2;11/05/2022 15:37:37;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;58;74;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00744_941205_fb.png;00750_941201_fa.png;DIFFERENT PEOPLE;;test;00744_941205_fb.png00750_941201_fa.png;diff;8
372;1652276260355;11/05/2022 13:37:40;1652276260233;2;11/05/2022 15:37:40;87583;1;task-mlua;;21826622;BLIND;6449458;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x848;;OFMT full task;6;Spreadsheet1;Spreadsheet1;58;74;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2245;;;65;;0;1;0;;;;;2;FaceBlock;00744_941205_fb.png;00750_941201_fa.png;DIFFERENT PEOPLE;;test;00744_941205_fb.png00750_941201_fa.png;diff;8
